lieu,variapres3h,Direcvent10min,Vitessevent10mn,Temperature,Humidite,Pressionstation,Variationpressionen24h,TemperatureMinSol12hrs,RafalesPeriode,NumAcc,choc,voie,grav,sexe,trajet,annNais,mois
MONTPELLIER,170,310,7.3,292.75,52,102030,180,292.15,12.3,201700006540,1,0,4,1,9,1939,8
MONTPELLIER,50,330,6.7,294.95,40,101900,60,289.75,12.8,201700006540,1,0,4,1,9,1939,8
MONTPELLIER,110,290,10.0,291.35,52,101850,-40,289.75,14.2,201700006540,1,0,4,1,9,1939,8
MONTPELLIER,-50,300,10.4,295.45,43,101860,190,289.75,15.3,201700006540,1,0,4,1,9,1939,8
MONTPELLIER,-140,280,8.2,290.95,61,101740,-80,290.45,11.8,201700006540,1,0,4,1,9,1939,8
MONTPELLIER,0,310,8.3,295.75,39,101860,140,291.25,14.1,201700006540,1,0,1,1,3,1994,8
MONTPELLIER,10,300,8.7,295.05,43,101910,160,289.75,16.7,201700006540,1,0,1,1,3,1994,8
MONTPELLIER,30,270,5.9,291.35,60,101880,40,291.45,12.6,201700006540,1,0,1,1,3,1994,8
MONTPELLIER,170,310,7.3,292.75,52,102030,180,292.15,12.3,201700006540,1,0,1,1,3,1994,8
MONTPELLIER,50,330,6.7,294.95,40,101900,60,289.75,12.8,201700006540,1,0,1,1,3,1994,8
MONTPELLIER,110,290,10.0,291.35,52,101850,-40,289.75,14.2,201700006540,1,0,1,1,3,1994,8
MONTPELLIER,-50,300,10.4,295.45,43,101860,190,289.75,15.3,201700006540,1,0,1,1,3,1994,8
MONTPELLIER,-140,280,8.2,290.95,61,101740,-80,290.45,11.8,201700006540,1,0,1,1,3,1994,8
MONTPELLIER,60,120,2.8,294.75,96,101590,-150,294.45,4.2,201700006541,1,0,4,2,5,1948,8
MONTPELLIER,-110,160,4.2,299.55,65,101580,-190,294.85,7.0,201700006541,1,0,4,2,5,1948,8
MONTPELLIER,100,150,2.8,295.75,88,101690,-120,294.45,5.9,201700006541,1,0,4,2,5,1948,8
MONTPELLIER,70,130,4.5,295.55,88,101580,-40,295.85,6.6,201700006541,1,0,4,2,5,1948,8
MONTPELLIER,40,200,3.0,296.95,81,101510,-80,295.25,6.5,201700006541,1,0,4,2,5,1948,8
MONTPELLIER,-10,310,0.9,294.55,92,101610,-110,294.45,2.8,201700006541,1,0,4,2,5,1948,8
MONTPELLIER,-110,200,4.5,299.65,63,101470,-190,295.05,7.8,201700006541,1,0,4,2,5,1948,8
MONTPELLIER,30,220,2.2,294.65,91,101620,-120,295.15,3.0,201700006542,7,0,4,1,9,1977,8
MONTPELLIER,-20,0,0.0,291.45,59,101700,-240,291.05,2.2,201700006542,7,0,4,1,9,1977,8
MONTPELLIER,-110,160,3.5,297.85,65,101660,0,290.55,5.6,201700006542,7,0,4,1,9,1977,8
MONTPELLIER,-20,320,1.5,292.35,56,101720,-280,292.15,1.7,201700006542,7,0,4,1,9,1977,8
MONTPELLIER,-70,190,2.8,295.75,84,101590,-60,293.15,4.9,201700006542,7,0,4,1,9,1977,8
MONTPELLIER,40,350,2.6,292.85,58,101740,-250,290.55,4.9,201700006542,7,0,4,1,9,1977,8
MONTPELLIER,70,80,4.2,299.55,40,101810,-160,290.55,6.5,201700006542,7,0,4,1,9,1977,8
MONTPELLIER,30,220,2.2,294.65,91,101620,-120,295.15,3.0,201700006542,7,0,1,1,5,1989,8
MONTPELLIER,-20,0,0.0,291.45,59,101700,-240,291.05,2.2,201700006542,7,0,1,1,5,1989,8
MONTPELLIER,-110,160,3.5,297.85,65,101660,0,290.55,5.6,201700006542,7,0,1,1,5,1989,8
MONTPELLIER,-20,320,1.5,292.35,56,101720,-280,292.15,1.7,201700006542,7,0,1,1,5,1989,8
MONTPELLIER,-70,190,2.8,295.75,84,101590,-60,293.15,4.9,201700006542,7,0,1,1,5,1989,8
MONTPELLIER,40,350,2.6,292.85,58,101740,-250,290.55,4.9,201700006542,7,0,1,1,5,1989,8
MONTPELLIER,70,80,4.2,299.55,40,101810,-160,290.55,6.5,201700006542,7,0,1,1,5,1989,8
MONTPELLIER,30,220,2.2,294.65,91,101620,-120,295.15,3.0,201700006542,7,0,1,1,9,1991,8
MONTPELLIER,-20,0,0.0,291.45,59,101700,-240,291.05,2.2,201700006542,7,0,1,1,9,1991,8
MONTPELLIER,-110,160,3.5,297.85,65,101660,0,290.55,5.6,201700006542,7,0,1,1,9,1991,8
MONTPELLIER,-20,320,1.5,292.35,56,101720,-280,292.15,1.7,201700006542,7,0,1,1,9,1991,8
MONTPELLIER,-70,190,2.8,295.75,84,101590,-60,293.15,4.9,201700006542,7,0,1,1,9,1991,8
MONTPELLIER,40,350,2.6,292.85,58,101740,-250,290.55,4.9,201700006542,7,0,1,1,9,1991,8
MONTPELLIER,70,80,4.2,299.55,40,101810,-160,290.55,6.5,201700006542,7,0,1,1,9,1991,8
MONTPELLIER,30,220,2.2,294.65,91,101620,-120,295.15,3.0,201700006542,7,0,4,1,5,1975,8
MONTPELLIER,-20,0,0.0,291.45,59,101700,-240,291.05,2.2,201700006542,7,0,4,1,5,1975,8
MONTPELLIER,-110,160,3.5,297.85,65,101660,0,290.55,5.6,201700006542,7,0,4,1,5,1975,8
MONTPELLIER,-20,320,1.5,292.35,56,101720,-280,292.15,1.7,201700006542,7,0,4,1,5,1975,8
MONTPELLIER,-70,190,2.8,295.75,84,101590,-60,293.15,4.9,201700006542,7,0,4,1,5,1975,8
MONTPELLIER,40,350,2.6,292.85,58,101740,-250,290.55,4.9,201700006542,7,0,4,1,5,1975,8
MONTPELLIER,70,80,4.2,299.55,40,101810,-160,290.55,6.5,201700006542,7,0,4,1,5,1975,8
MONTPELLIER,30,220,2.2,294.65,91,101620,-120,295.15,3.0,201700006542,7,0,4,1,5,1984,8
MONTPELLIER,-20,0,0.0,291.45,59,101700,-240,291.05,2.2,201700006542,7,0,4,1,5,1984,8
MONTPELLIER,-110,160,3.5,297.85,65,101660,0,290.55,5.6,201700006542,7,0,4,1,5,1984,8
MONTPELLIER,-20,320,1.5,292.35,56,101720,-280,292.15,1.7,201700006542,7,0,4,1,5,1984,8
MONTPELLIER,-70,190,2.8,295.75,84,101590,-60,293.15,4.9,201700006542,7,0,4,1,5,1984,8
MONTPELLIER,40,350,2.6,292.85,58,101740,-250,290.55,4.9,201700006542,7,0,4,1,5,1984,8
MONTPELLIER,70,80,4.2,299.55,40,101810,-160,290.55,6.5,201700006542,7,0,4,1,5,1984,8
MONTPELLIER,30,220,2.2,294.65,91,101620,-120,295.15,3.0,201700006542,7,0,1,1,0,1985,8
MONTPELLIER,-20,0,0.0,291.45,59,101700,-240,291.05,2.2,201700006542,7,0,1,1,0,1985,8
MONTPELLIER,-110,160,3.5,297.85,65,101660,0,290.55,5.6,201700006542,7,0,1,1,0,1985,8
MONTPELLIER,-20,320,1.5,292.35,56,101720,-280,292.15,1.7,201700006542,7,0,1,1,0,1985,8
MONTPELLIER,-70,190,2.8,295.75,84,101590,-60,293.15,4.9,201700006542,7,0,1,1,0,1985,8
MONTPELLIER,40,350,2.6,292.85,58,101740,-250,290.55,4.9,201700006542,7,0,1,1,0,1985,8
MONTPELLIER,70,80,4.2,299.55,40,101810,-160,290.55,6.5,201700006542,1,0,4,1,5,1975,8
MONTPELLIER,30,220,2.2,294.65,91,101620,-120,295.15,3.0,201700006542,1,0,4,1,5,1984,8
MONTPELLIER,-20,0,0.0,291.45,59,101700,-240,291.05,2.2,201700006542,1,0,4,1,5,1984,8
MONTPELLIER,-110,160,3.5,297.85,65,101660,0,290.55,5.6,201700006542,1,0,4,1,5,1984,8
MONTPELLIER,-20,320,1.5,292.35,56,101720,-280,292.15,1.7,201700006542,1,0,4,1,5,1984,8
MONTPELLIER,-70,190,2.8,295.75,84,101590,-60,293.15,4.9,201700006542,1,0,4,1,5,1984,8
MONTPELLIER,40,350,2.6,292.85,58,101740,-250,290.55,4.9,201700006542,1,0,4,1,5,1984,8
MONTPELLIER,-60,0,0.0,286.85,91,101890,-250,287.05,1.4,201700006545,1,0,4,1,5,1997,9
MONTPELLIER,100,40,2.6,289.65,88,101720,-230,289.75,3.4,201700006545,1,0,4,1,5,1997,9
MONTPELLIER,-30,360,1.4,286.45,99,101860,-180,286.75,3.5,201700006545,1,0,4,1,5,1997,9
MONTPELLIER,-120,210,3.7,295.05,65,101660,-250,287.05,5.8,201700006545,1,0,4,1,5,1997,9
MONTPELLIER,30,330,0.8,285.85,98,101890,-180,286.75,1.1,201700006545,1,0,4,1,5,1997,9
MONTPELLIER,-120,200,3.6,295.45,64,101780,-230,286.75,5.1,201700006545,1,0,4,1,5,1997,9
MONTPELLIER,10,160,1.9,292.55,75,101900,-230,286.75,2.7,201700006545,1,0,4,1,5,1997,9
MONTPELLIER,-40,230,1.7,292.75,85,101620,-260,287.55,6.0,201700006545,1,0,4,1,5,1997,9
MONTPELLIER,-60,0,0.0,286.85,91,101890,-250,287.05,1.4,201700006545,1,0,3,1,5,1995,9
MONTPELLIER,100,40,2.6,289.65,88,101720,-230,289.75,3.4,201700006545,1,0,3,1,5,1995,9
MONTPELLIER,-30,360,1.4,286.45,99,101860,-180,286.75,3.5,201700006545,1,0,3,1,5,1995,9
MONTPELLIER,-120,210,3.7,295.05,65,101660,-250,287.05,5.8,201700006545,1,0,3,1,5,1995,9
MONTPELLIER,30,330,0.8,285.85,98,101890,-180,286.75,1.1,201700006545,1,0,3,1,5,1995,9
MONTPELLIER,-120,200,3.6,295.45,64,101780,-230,286.75,5.1,201700006545,1,0,3,1,5,1995,9
MONTPELLIER,10,160,1.9,292.55,75,101900,-230,286.75,2.7,201700006545,1,0,3,1,5,1995,9
MONTPELLIER,-40,230,1.7,292.75,85,101620,-260,287.55,6.0,201700006545,1,0,3,1,5,1995,9
MONTPELLIER,-190,220,6.8,296.05,40,101340,-370,286.65,8.5,201700006546,1,104,3,1,3,1982,9
MONTPELLIER,-70,320,2.2,289.55,54,101620,-160,286.65,5.2,201700006546,1,104,3,1,3,1982,9
MONTPELLIER,-90,30,5.6,295.55,32,101530,-250,286.65,8.7,201700006546,1,104,3,1,3,1982,9
MONTPELLIER,130,270,2.3,293.15,52,101280,-600,292.35,6.3,201700006546,1,104,3,1,3,1982,9
MONTPELLIER,-30,240,7.1,293.95,60,101150,-560,289.95,10.3,201700006546,1,104,3,1,3,1982,9
MONTPELLIER,-160,200,5.3,296.05,38,101180,-480,286.65,8.8,201700006546,1,104,3,1,3,1982,9
MONTPELLIER,-110,240,2.2,286.85,64,101690,-80,286.75,3.3,201700006546,1,104,3,1,3,1982,9
MONTPELLIER,-80,330,3.7,290.25,51,101800,30,289.45,4.9,201700006546,1,104,3,1,3,1982,9
MONTPELLIER,150,320,6.9,283.75,39,101460,-20,279.65,11.8,201700006547,2,0,3,1,2,2004,11
MONTPELLIER,-80,340,10.5,287.05,30,101260,-150,279.35,18.7,201700006547,2,0,3,1,2,2004,11
MONTPELLIER,50,360,10.8,286.85,32,101310,-130,279.35,20.5,201700006547,2,0,3,1,2,2004,11
MONTPELLIER,0,300,5.0,281.25,50,101370,500,279.35,7.8,201700006547,2,0,3,1,2,2004,11
MONTPELLIER,-150,300,6.4,281.95,51,101370,530,279.95,9.5,201700006547,2,0,3,1,2,2004,11
MONTPELLIER,-40,290,4.2,281.55,53,101520,580,279.95,7.3,201700006547,2,0,3,1,2,2004,11
MONTPELLIER,40,310,6.5,283.55,42,101500,-60,281.75,9.7,201700006547,2,0,3,1,2,2004,11
MONTPELLIER,-30,350,9.9,285.55,37,101340,150,279.35,17.3,201700006547,2,0,3,1,2,2004,11
MONTPELLIER,150,320,6.9,283.75,39,101460,-20,279.65,11.8,201700006547,2,0,1,2,1,1970,11
MONTPELLIER,-80,340,10.5,287.05,30,101260,-150,279.35,18.7,201700006547,2,0,1,2,1,1970,11
MONTPELLIER,50,360,10.8,286.85,32,101310,-130,279.35,20.5,201700006547,2,0,1,2,1,1970,11
MONTPELLIER,0,300,5.0,281.25,50,101370,500,279.35,7.8,201700006547,2,0,1,2,1,1970,11
MONTPELLIER,-150,300,6.4,281.95,51,101370,530,279.95,9.5,201700006547,2,0,1,2,1,1970,11
MONTPELLIER,-40,290,4.2,281.55,53,101520,580,279.95,7.3,201700006547,2,0,1,2,1,1970,11
MONTPELLIER,40,310,6.5,283.55,42,101500,-60,281.75,9.7,201700006547,2,0,1,2,1,1970,11
MONTPELLIER,-30,350,9.9,285.55,37,101340,150,279.35,17.3,201700006547,2,0,1,2,1,1970,11
MONTPELLIER,-50,10,3.1,286.55,86,101700,-230,285.95,4.3,201700006549,1,0,3,2,5,1950,11
MONTPELLIER,60,50,2.6,284.65,90,101880,200,284.15,7.1,201700006549,1,0,3,2,5,1950,11
MONTPELLIER,-90,30,3.6,286.85,83,101720,-70,283.85,6.0,201700006549,1,0,3,2,5,1950,11
MONTPELLIER,60,50,4.1,286.75,79,101940,140,283.85,6.9,201700006549,1,0,3,2,5,1950,11
MONTPELLIER,-20,40,2.4,285.55,95,101910,340,284.55,3.2,201700006549,1,0,3,2,5,1950,11
MONTPELLIER,30,10,4.3,286.25,88,101750,-160,283.85,5.7,201700006549,1,0,3,2,5,1950,11
MONTPELLIER,-130,70,5.1,287.55,78,101810,0,283.85,6.7,201700006549,1,0,3,2,5,1950,11
MONTPELLIER,-90,50,3.2,284.75,94,101820,210,284.35,5.8,201700006549,1,0,3,2,5,1950,11
MONTPELLIER,-50,10,3.1,286.55,86,101700,-230,285.95,4.3,201700006549,1,0,1,1,5,1999,11
MONTPELLIER,60,50,2.6,284.65,90,101880,200,284.15,7.1,201700006549,1,0,1,1,5,1999,11
MONTPELLIER,-90,30,3.6,286.85,83,101720,-70,283.85,6.0,201700006549,1,0,1,1,5,1999,11
MONTPELLIER,60,50,4.1,286.75,79,101940,140,283.85,6.9,201700006549,1,0,1,1,5,1999,11
MONTPELLIER,-20,40,2.4,285.55,95,101910,340,284.55,3.2,201700006549,1,0,1,1,5,1999,11
MONTPELLIER,30,10,4.3,286.25,88,101750,-160,283.85,5.7,201700006549,1,0,1,1,5,1999,11
MONTPELLIER,-130,70,5.1,287.55,78,101810,0,283.85,6.7,201700006549,1,0,1,1,5,1999,11
MONTPELLIER,-90,50,3.2,284.75,94,101820,210,284.35,5.8,201700006549,1,0,1,1,5,1999,11
MONTPELLIER,480,250,3.6,280.65,92,99440,-530,280.25,7.3,201700006550,1,0,4,2,0,1968,12
MONTPELLIER,350,240,5.1,279.35,88,99790,180,277.95,7.3,201700006550,1,0,4,2,0,1968,12
MONTPELLIER,180,280,4.1,284.55,70,98670,-1910,278.65,6.4,201700006550,1,0,4,2,0,1968,12
MONTPELLIER,-380,10,5.4,280.25,96,98670,-2810,277.65,7.0,201700006550,1,0,4,2,0,1968,12
MONTPELLIER,290,280,4.8,281.95,85,98960,-1280,279.85,7.2,201700006550,1,0,4,2,0,1968,12
MONTPELLIER,110,270,3.7,284.65,91,98490,-2450,278.15,6.5,201700006550,1,0,4,2,0,1968,12
MONTPELLIER,-560,10,2.4,279.25,98,99050,-2700,277.65,7.9,201700006550,1,0,4,2,0,1968,12
MONTPELLIER,-290,190,2.5,286.15,87,98380,-2760,277.95,11.4,201700006550,1,0,4,2,0,1968,12
MONTPELLIER,120,360,1.0,279.15,47,101990,-330,275.65,7.3,201700006551,8,0,3,1,5,2002,1
MONTPELLIER,-190,30,1.5,282.65,29,102090,-100,275.65,5.0,201700006551,8,0,3,1,5,2002,1
MONTPELLIER,20,340,1.8,275.15,61,102280,70,275.65,3.3,201700006551,8,0,3,1,5,2002,1
MONTPELLIER,-130,10,1.4,270.85,74,102260,160,275.75,3.4,201700006551,8,0,3,1,5,2002,1
MONTPELLIER,0,10,1.4,274.25,60,102450,390,276.75,5.3,201700006551,8,0,3,1,5,2002,1
MONTPELLIER,-220,240,2.0,284.05,39,101870,-320,275.65,2.8,201700006551,8,0,3,1,5,2002,1
MONTPELLIER,-60,10,3.5,272.95,64,102390,290,276.25,5.5,201700006551,8,0,3,1,5,2002,1
MONTPELLIER,60,320,2.5,276.65,57,102050,-400,276.75,3.8,201700006551,8,0,3,1,5,2002,1
MONTPELLIER,120,360,1.0,279.15,47,101990,-330,275.65,7.3,201700006551,8,0,1,2,5,1969,1
MONTPELLIER,-190,30,1.5,282.65,29,102090,-100,275.65,5.0,201700006551,8,0,1,2,5,1969,1
MONTPELLIER,20,340,1.8,275.15,61,102280,70,275.65,3.3,201700006551,8,0,1,2,5,1969,1
MONTPELLIER,-130,10,1.4,270.85,74,102260,160,275.75,3.4,201700006551,8,0,1,2,5,1969,1
MONTPELLIER,0,10,1.4,274.25,60,102450,390,276.75,5.3,201700006551,8,0,1,2,5,1969,1
MONTPELLIER,-220,240,2.0,284.05,39,101870,-320,275.65,2.8,201700006551,8,0,1,2,5,1969,1
MONTPELLIER,-60,10,3.5,272.95,64,102390,290,276.25,5.5,201700006551,8,0,1,2,5,1969,1
MONTPELLIER,60,320,2.5,276.65,57,102050,-400,276.75,3.8,201700006551,8,0,1,2,5,1969,1
MONTPELLIER,120,360,1.0,279.15,47,101990,-330,275.65,7.3,201700006551,1,0,3,1,5,2002,1
MONTPELLIER,-190,30,1.5,282.65,29,102090,-100,275.65,5.0,201700006551,1,0,3,1,5,2002,1
MONTPELLIER,20,340,1.8,275.15,61,102280,70,275.65,3.3,201700006551,1,0,3,1,5,2002,1
MONTPELLIER,-130,10,1.4,270.85,74,102260,160,275.75,3.4,201700006551,1,0,3,1,5,2002,1
MONTPELLIER,0,10,1.4,274.25,60,102450,390,276.75,5.3,201700006551,1,0,3,1,5,2002,1
MONTPELLIER,-220,240,2.0,284.05,39,101870,-320,275.65,2.8,201700006551,1,0,3,1,5,2002,1
MONTPELLIER,-60,10,3.5,272.95,64,102390,290,276.25,5.5,201700006551,1,0,3,1,5,2002,1
MONTPELLIER,60,320,2.5,276.65,57,102050,-400,276.75,3.8,201700006551,1,0,3,1,5,2002,1
MONTPELLIER,120,360,1.0,279.15,47,101990,-330,275.65,7.3,201700006551,1,0,1,2,5,1969,1
MONTPELLIER,-190,30,1.5,282.65,29,102090,-100,275.65,5.0,201700006551,1,0,1,2,5,1969,1
MONTPELLIER,20,340,1.8,275.15,61,102280,70,275.65,3.3,201700006551,1,0,1,2,5,1969,1
MONTPELLIER,-130,10,1.4,270.85,74,102260,160,275.75,3.4,201700006551,1,0,1,2,5,1969,1
MONTPELLIER,0,10,1.4,274.25,60,102450,390,276.75,5.3,201700006551,1,0,1,2,5,1969,1
MONTPELLIER,-220,240,2.0,284.05,39,101870,-320,275.65,2.8,201700006551,1,0,1,2,5,1969,1
MONTPELLIER,-60,10,3.5,272.95,64,102390,290,276.25,5.5,201700006551,1,0,1,2,5,1969,1
MONTPELLIER,60,320,2.5,276.65,57,102050,-400,276.75,3.8,201700006551,1,0,1,2,5,1969,1
MONTPELLIER,-50,320,2.5,283.75,64,102710,60,281.95,5.2,201700006552,3,27,4,1,5,1996,3
MONTPELLIER,70,350,0.9,284.45,72,102520,-240,282.05,1.6,201700006552,3,27,4,1,5,1996,3
MONTPELLIER,-20,250,1.9,288.35,56,102450,-290,280.65,2.8,201700006552,3,27,4,1,5,1996,3
MONTPELLIER,70,30,3.9,288.65,45,102720,-140,280.55,6.0,201700006552,3,27,4,1,5,1996,3
MONTPELLIER,-50,310,2.3,282.15,73,102660,30,280.85,3.5,201700006552,3,27,4,1,5,1996,3
MONTPELLIER,-150,200,2.8,292.05,46,102470,-240,280.55,5.0,201700006552,3,27,4,1,5,1996,3
MONTPELLIER,-10,320,1.7,281.05,72,102650,-20,280.55,3.7,201700006552,3,27,4,1,5,1996,3
MONTPELLIER,-100,110,3.3,293.15,42,102620,-180,280.55,6.8,201700006552,3,27,4,1,5,1996,3
MONTPELLIER,-50,320,2.5,283.75,64,102710,60,281.95,5.2,201700006552,3,27,4,1,5,1994,3
MONTPELLIER,70,350,0.9,284.45,72,102520,-240,282.05,1.6,201700006552,3,27,4,1,5,1994,3
MONTPELLIER,-20,250,1.9,288.35,56,102450,-290,280.65,2.8,201700006552,3,27,4,1,5,1994,3
MONTPELLIER,70,30,3.9,288.65,45,102720,-140,280.55,6.0,201700006552,3,27,4,1,5,1994,3
MONTPELLIER,-50,310,2.3,282.15,73,102660,30,280.85,3.5,201700006552,3,27,4,1,5,1994,3
MONTPELLIER,-150,200,2.8,292.05,46,102470,-240,280.55,5.0,201700006552,3,27,4,1,5,1994,3
MONTPELLIER,-10,320,1.7,281.05,72,102650,-20,280.55,3.7,201700006552,3,27,4,1,5,1994,3
MONTPELLIER,-100,110,3.3,293.15,42,102620,-180,280.55,6.8,201700006552,3,27,4,1,5,1994,3
MONTPELLIER,-50,320,2.5,283.75,64,102710,60,281.95,5.2,201700006552,3,27,1,2,5,1931,3
MONTPELLIER,70,350,0.9,284.45,72,102520,-240,282.05,1.6,201700006552,3,27,1,2,5,1931,3
MONTPELLIER,-20,250,1.9,288.35,56,102450,-290,280.65,2.8,201700006552,3,27,1,2,5,1931,3
MONTPELLIER,70,30,3.9,288.65,45,102720,-140,280.55,6.0,201700006552,3,27,1,2,5,1931,3
MONTPELLIER,-50,310,2.3,282.15,73,102660,30,280.85,3.5,201700006552,3,27,1,2,5,1931,3
MONTPELLIER,-150,200,2.8,292.05,46,102470,-240,280.55,5.0,201700006552,3,27,1,2,5,1931,3
MONTPELLIER,-10,320,1.7,281.05,72,102650,-20,280.55,3.7,201700006552,3,27,1,2,5,1931,3
MONTPELLIER,-100,110,3.3,293.15,42,102620,-180,280.55,6.8,201700006552,3,27,1,2,5,1931,3
MONTPELLIER,-50,320,2.5,283.75,64,102710,60,281.95,5.2,201700006552,1,27,4,1,5,1996,3
MONTPELLIER,70,350,0.9,284.45,72,102520,-240,282.05,1.6,201700006552,1,27,4,1,5,1996,3
MONTPELLIER,-20,250,1.9,288.35,56,102450,-290,280.65,2.8,201700006552,1,27,4,1,5,1996,3
MONTPELLIER,70,30,3.9,288.65,45,102720,-140,280.55,6.0,201700006552,1,27,4,1,5,1996,3
MONTPELLIER,-50,310,2.3,282.15,73,102660,30,280.85,3.5,201700006552,1,27,4,1,5,1996,3
MONTPELLIER,-150,200,2.8,292.05,46,102470,-240,280.55,5.0,201700006552,1,27,4,1,5,1996,3
MONTPELLIER,-10,320,1.7,281.05,72,102650,-20,280.55,3.7,201700006552,1,27,4,1,5,1996,3
MONTPELLIER,-100,110,3.3,293.15,42,102620,-180,280.55,6.8,201700006552,1,27,4,1,5,1996,3
MONTPELLIER,-50,320,2.5,283.75,64,102710,60,281.95,5.2,201700006552,1,27,4,1,5,1994,3
MONTPELLIER,70,350,0.9,284.45,72,102520,-240,282.05,1.6,201700006552,1,27,4,1,5,1994,3
MONTPELLIER,-20,250,1.9,288.35,56,102450,-290,280.65,2.8,201700006552,1,27,4,1,5,1994,3
MONTPELLIER,70,30,3.9,288.65,45,102720,-140,280.55,6.0,201700006552,1,27,4,1,5,1994,3
MONTPELLIER,-50,310,2.3,282.15,73,102660,30,280.85,3.5,201700006552,1,27,4,1,5,1994,3
MONTPELLIER,-150,200,2.8,292.05,46,102470,-240,280.55,5.0,201700006552,1,27,4,1,5,1994,3
MONTPELLIER,-10,320,1.7,281.05,72,102650,-20,280.55,3.7,201700006552,1,27,4,1,5,1994,3
MONTPELLIER,-100,110,3.3,293.15,42,102620,-180,280.55,6.8,201700006552,1,27,4,1,5,1994,3
MONTPELLIER,-50,320,2.5,283.75,64,102710,60,281.95,5.2,201700006552,1,27,1,2,5,1931,3
MONTPELLIER,70,350,0.9,284.45,72,102520,-240,282.05,1.6,201700006552,1,27,1,2,5,1931,3
MONTPELLIER,-20,250,1.9,288.35,56,102450,-290,280.65,2.8,201700006552,1,27,1,2,5,1931,3
MONTPELLIER,70,30,3.9,288.65,45,102720,-140,280.55,6.0,201700006552,1,27,1,2,5,1931,3
MONTPELLIER,-50,310,2.3,282.15,73,102660,30,280.85,3.5,201700006552,1,27,1,2,5,1931,3
MONTPELLIER,-150,200,2.8,292.05,46,102470,-240,280.55,5.0,201700006552,1,27,1,2,5,1931,3
MONTPELLIER,-10,320,1.7,281.05,72,102650,-20,280.55,3.7,201700006552,1,27,1,2,5,1931,3
MONTPELLIER,-100,110,3.3,293.15,42,102620,-180,280.55,6.8,201700006552,1,27,1,2,5,1931,3
MONTPELLIER,-150,190,4.1,294.15,47,102270,-80,283.85,6.0,201700006553,0,27,3,1,5,1964,3
MONTPELLIER,50,320,1.8,283.05,83,102440,50,283.75,3.0,201700006553,0,27,3,1,5,1964,3
MONTPELLIER,20,200,2.6,290.55,62,102290,-60,283.85,3.9,201700006553,0,27,3,1,5,1964,3
MONTPELLIER,-80,10,4.1,295.75,37,102420,-90,283.45,8.8,201700006553,0,27,3,1,5,1964,3
MONTPELLIER,160,280,0.8,287.05,70,102450,60,285.65,1.9,201700006553,0,27,3,1,5,1964,3
MONTPELLIER,50,20,5.2,292.95,40,102500,-90,283.45,8.7,201700006553,0,27,3,1,5,1964,3
MONTPELLIER,-50,300,2.4,284.45,70,102390,10,283.45,5.4,201700006553,0,27,3,1,5,1964,3
MONTPELLIER,60,300,0.7,283.35,73,102450,-20,283.45,3.7,201700006553,0,27,3,1,5,1964,3
MONTPELLIER,170,300,2.8,296.35,64,101800,10,294.95,3.8,201700006554,3,5,4,2,1,1966,5
MONTPELLIER,50,180,1.5,298.05,58,101820,-100,289.55,2.5,201700006554,3,5,4,2,1,1966,5
MONTPELLIER,70,10,1.0,289.95,80,101770,-80,289.55,2.2,201700006554,3,5,4,2,1,1966,5
MONTPELLIER,-60,310,5.9,301.85,46,101630,-90,291.95,9.2,201700006554,3,5,4,2,1,1966,5
MONTPELLIER,-10,320,1.4,287.55,87,101700,-30,289.75,3.5,201700006554,3,5,4,2,1,1966,5
MONTPELLIER,-60,200,3.9,302.45,40,101760,-100,289.55,6.0,201700006554,3,5,4,2,1,1966,5
MONTPELLIER,-70,260,6.1,298.55,69,101690,-100,289.55,12.2,201700006554,3,5,4,2,1,1966,5
MONTPELLIER,-80,310,0.8,289.05,84,101710,-130,290.85,2.7,201700006554,3,5,4,2,1,1966,5
MONTPELLIER,170,300,2.8,296.35,64,101800,10,294.95,3.8,201700006554,3,5,4,1,5,1965,5
MONTPELLIER,50,180,1.5,298.05,58,101820,-100,289.55,2.5,201700006554,3,5,4,1,5,1965,5
MONTPELLIER,70,10,1.0,289.95,80,101770,-80,289.55,2.2,201700006554,3,5,4,1,5,1965,5
MONTPELLIER,-60,310,5.9,301.85,46,101630,-90,291.95,9.2,201700006554,3,5,4,1,5,1965,5
MONTPELLIER,-10,320,1.4,287.55,87,101700,-30,289.75,3.5,201700006554,3,5,4,1,5,1965,5
MONTPELLIER,-60,200,3.9,302.45,40,101760,-100,289.55,6.0,201700006554,3,5,4,1,5,1965,5
MONTPELLIER,-70,260,6.1,298.55,69,101690,-100,289.55,12.2,201700006554,3,5,4,1,5,1965,5
MONTPELLIER,-80,310,0.8,289.05,84,101710,-130,290.85,2.7,201700006554,3,5,4,1,5,1965,5
MONTPELLIER,170,300,2.8,296.35,64,101800,10,294.95,3.8,201700006554,3,5,1,1,1,1976,5
MONTPELLIER,50,180,1.5,298.05,58,101820,-100,289.55,2.5,201700006554,3,5,1,1,1,1976,5
MONTPELLIER,70,10,1.0,289.95,80,101770,-80,289.55,2.2,201700006554,3,5,1,1,1,1976,5
MONTPELLIER,-60,310,5.9,301.85,46,101630,-90,291.95,9.2,201700006554,3,5,1,1,1,1976,5
MONTPELLIER,-10,320,1.4,287.55,87,101700,-30,289.75,3.5,201700006554,3,5,1,1,1,1976,5
MONTPELLIER,-60,200,3.9,302.45,40,101760,-100,289.55,6.0,201700006554,3,5,1,1,1,1976,5
